user_id,event_timestamp,intensity_score,category_tier,metadata
user_0034,2024-01-02 22:51:49.627622319,7.099901951575472,gold,"{""base_score"":7.099902,""is_void"":true}"
user_0037,2024-01-01 22:40:33.911594668,5.805889478078054,silver,"{""base_score"":5.805889,""is_void"":false}"
user_0096,2024-01-03 22:08:13.839509799,7.1093136046215575,silver,"{""base_score"":7.109314,""is_void"":false}"
user_0085,2024-01-05 13:28:55.467058427,5.429378716187319,gold,"{""base_score"":5.429379,""is_void"":false}"
user_0142,2024-01-01 12:09:36.503057725,8.191583579907123,VIP,"{""base_score"":8.191584,""is_void"":false}"
user_0062,2024-01-02 15:00:31.002690879,5.069799232801503,silver,"{""base_score"":5.069799,""is_void"":false}"
user_0042,2024-01-03 07:16:38.197317218,4.255217097901311,silver,"{""base_score"":4.255217,""is_void"":false}"
user_0007,2024-01-01 08:35:44.199752272,6.107820390222059,gold,"{""base_score"":6.10782,""is_void"":true}"
user_0001,2024-01-02 15:27:46.765208598,4.89153726019502,gold,"{""base_score"":4.891537,""is_void"":false}"
user_0056,2024-01-03 20:15:50.671997112,5.378634977740188,bronze,"{""base_score"":5.378635,""is_void"":false}"
user_0138,2024-01-06 05:38:04.782168935,6.099000821081758,silver,"{""base_score"":6.099001,""is_void"":true}"
user_0078,2024-01-02 08:05:47.933635112,5.446950515909759,silver,"{""base_score"":5.446951,""is_void"":false}"
user_0134,2024-01-01 15:29:58.049226775,5.621814816895934,VIP,"{""base_score"":5.621815,""is_void"":false}"
user_0015,2024-01-02 22:28:13.619177224,5.8429478111983775,silver,"{""base_score"":5.842948,""is_void"":false}"
user_0013,2024-01-06 00:42:47.765981351,5.736035642857697,silver,"{""base_score"":5.736036,""is_void"":false}"
user_0125,2024-01-01 18:02:09.023658586,7.665350719504414,VIP,"{""base_score"":7.665351,""is_void"":false}"
user_0016,2024-01-02 13:42:00.194121801,5.878909899010517,silver,"{""base_score"":5.87891,""is_void"":false}"
user_0007,2024-01-01 19:36:52.088735432,4.58443315571871,bronze,"{""base_score"":4.584433,""is_void"":true}"
user_0060,2024-01-01 20:24:06.245586770,4.326606898808884,bronze,"{""base_score"":4.326607,""is_void"":false}"
user_0138,2024-01-06 09:02:55.943042337,5.621375211259664,bronze,"{""base_score"":5.621375,""is_void"":false}"
user_0103,2024-01-01 14:11:47.928627286,4.449646696671459,bronze,"{""base_score"":4.449647,""is_void"":true}"
user_0014,2024-01-08 03:59:25.974937894,4.545156680846572,silver,"{""base_score"":4.545157,""is_void"":true}"
user_0125,2024-01-02 02:18:36.877171740,6.505225006352647,gold,"{""base_score"":6.505225,""is_void"":false}"
user_0126,2024-01-04 02:03:46.690797903,4.911317227969938,gold,"{""base_score"":4.911317,""is_void"":false}"
user_0120,2024-01-06 00:29:24.310647007,6.612245500377792,bronze,"{""base_score"":6.612246,""is_void"":false}"
user_0135,2024-01-05 06:20:43.537456117,5.876151826568391,silver,"{""base_score"":5.876152,""is_void"":false}"
user_0035,2024-01-05 13:56:51.466928757,5.821696215995796,bronze,"{""base_score"":5.821696,""is_void"":false}"
user_0146,2024-01-02 13:48:25.845309254,5.611838257869432,VIP,"{""base_score"":5.611838,""is_void"":false}"
user_0048,2024-01-03 00:46:39.649074352,5.91021860259234,bronze,"{""base_score"":5.910219,""is_void"":true}"
user_0120,2024-01-06 02:17:25.263693647,6.280767090929585,gold,"{""base_score"":6.280767,""is_void"":true}"
user_0086,2024-01-02 16:35:46.659786264,5.186023243110934,silver,"{""base_score"":5.186023,""is_void"":false}"
user_0116,2024-01-05 23:10:57.843726645,6.102680637925409,gold,"{""base_score"":6.102681,""is_void"":false}"
user_0094,2024-01-03 06:53:25.779695519,4.413319568103654,silver,"{""base_score"":4.41332,""is_void"":false}"
user_0096,2024-01-04 09:30:14.968294825,5.0717544914984884,gold,"{""base_score"":5.071754,""is_void"":false}"
user_0092,2024-01-01 19:42:49.597643267,4.451718933314543,bronze,"{""base_score"":4.451719,""is_void"":false}"
user_0116,2024-01-06 14:53:32.418584345,6.92292288676874,VIP,"{""base_score"":6.922923,""is_void"":false}"
user_0110,2024-01-03 12:36:34.516959401,5.2511047817187295,silver,"{""base_score"":5.251105,""is_void"":false}"
user_0020,2024-01-01 12:09:08.008619748,6.488606189460354,gold,"{""base_score"":6.488606,""is_void"":true}"
user_0123,2024-01-04 16:21:53.636547519,5.917783587728926,platinum,"{""base_score"":5.917784,""is_void"":false}"
user_0080,2024-01-01 08:03:14.849851283,6.84681425085004,VIP,"{""base_score"":6.846814,""is_void"":false}"
user_0048,2024-01-03 05:25:59.273802919,5.209064899832257,bronze,"{""base_score"":5.209065,""is_void"":false}"
user_0077,2024-01-02 03:03:37.642505322,4.976604323764111,bronze,"{""base_score"":4.976604,""is_void"":false}"
user_0145,2024-01-10 21:58:32.284631678,5.788479835152289,bronze,"{""base_score"":5.78848,""is_void"":false}"
user_0128,2024-01-05 19:18:49.189063051,5.748071553133496,bronze,"{""base_score"":5.748072,""is_void"":true}"
user_0125,2024-01-02 04:22:20.102647518,5.182604860141307,silver,"{""base_score"":5.182605,""is_void"":false}"
user_0069,2024-01-05 21:51:19.514334929,6.677186550472196,VIP,"{""base_score"":6.677187,""is_void"":true}"
user_0117,2024-01-08 07:55:36.709195282,6.772625830908287,VIP,"{""base_score"":6.772626,""is_void"":false}"
user_0057,2024-01-01 07:24:45.662352458,5.839782221238775,silver,"{""base_score"":5.839782,""is_void"":false}"
user_0102,2024-01-03 15:51:35.345228637,5.697748964280524,gold,"{""base_score"":5.697749,""is_void"":true}"
user_0095,2024-01-03 03:12:08.264979030,5.17115611246018,platinum,"{""base_score"":5.171156,""is_void"":false}"
user_0037,2024-01-02 02:05:07.541434382,6.9382052731186645,VIP,"{""base_score"":6.938205,""is_void"":true}"
user_0039,2024-01-05 00:36:51.815510808,4.214300516375419,bronze,"{""base_score"":4.214301,""is_void"":false}"
user_0009,2024-01-02 10:26:42.372181473,5.187820881283673,silver,"{""base_score"":5.187821,""is_void"":false}"
user_0020,2024-01-01 14:41:55.380004356,5.858783670040989,platinum,"{""base_score"":5.858784,""is_void"":false}"
user_0065,2024-01-09 00:45:29.913208384,5.929084508339902,silver,"{""base_score"":5.929085,""is_void"":false}"
user_0071,2024-01-02 22:32:02.930217763,5.708086003464177,silver,"{""base_score"":5.708086,""is_void"":true}"
user_0024,2024-01-03 11:48:20.403157704,6.011349469155386,VIP,"{""base_score"":6.011349,""is_void"":false}"
user_0062,2024-01-02 23:04:33.055988370,6.949358838361681,VIP,"{""base_score"":6.949359,""is_void"":false}"
user_0090,2024-01-02 09:39:26.889835081,7.055304560703678,VIP,"{""base_score"":7.055305,""is_void"":false}"
user_0034,2024-01-03 09:48:27.723452591,4.7314748019586075,gold,"{""base_score"":4.731475,""is_void"":false}"
user_0050,2024-01-05 23:08:49.982668218,5.863527168616635,bronze,"{""base_score"":5.863527,""is_void"":false}"
user_0055,2024-01-06 13:04:35.519939952,4.076534352287351,silver,"{""base_score"":4.076534,""is_void"":false}"
user_0075,2024-01-04 08:48:12.050397567,4.549296146924365,silver,"{""base_score"":4.549296,""is_void"":false}"
user_0054,2024-01-02 19:27:28.216754284,5.316363398206886,silver,"{""base_score"":5.316363,""is_void"":false}"
user_0110,2024-01-03 21:35:10.574496769,6.993172098046125,silver,"{""base_score"":6.993172,""is_void"":true}"
user_0049,2024-01-06 21:53:02.583176940,7.346696000850462,gold,"{""base_score"":7.346696,""is_void"":true}"
user_0065,2024-01-09 06:07:38.129610958,5.90849405387036,silver,"{""base_score"":5.908494,""is_void"":false}"
user_0056,2024-01-04 04:33:53.008440859,6.501836196726497,gold,"{""base_score"":6.501836,""is_void"":false}"
user_0027,2024-01-02 21:42:03.980447807,4.345559819687315,silver,"{""base_score"":4.34556,""is_void"":false}"
user_0102,2024-01-04 05:27:31.786315285,5.755751022917083,silver,"{""base_score"":5.755751,""is_void"":false}"
user_0035,2024-01-06 00:23:25.361784544,5.422675218812925,bronze,"{""base_score"":5.422675,""is_void"":false}"
user_0044,2024-01-05 03:50:36.475188955,4.869897020430618,bronze,"{""base_score"":4.869897,""is_void"":false}"
user_0118,2024-01-01 23:59:26.345567394,6.666275683702654,platinum,"{""base_score"":6.666276,""is_void"":false}"
user_0142,2024-01-01 13:32:35.222263202,4.841246938915528,silver,"{""base_score"":4.841247,""is_void"":false}"
user_0100,2024-01-11 08:08:33.815218292,6.147032217991823,bronze,"{""base_score"":6.147032,""is_void"":true}"
user_0137,2024-01-05 13:40:42.629504900,4.771736480831363,gold,"{""base_score"":4.771736,""is_void"":false}"
user_0128,2024-01-05 23:17:10.435462664,6.264851762240321,silver,"{""base_score"":6.264852,""is_void"":false}"
user_0072,2024-01-02 04:51:19.529843117,4.527402715921466,bronze,"{""base_score"":4.527403,""is_void"":true}"
user_0115,2024-01-03 02:27:25.059572030,5.589176702241218,silver,"{""base_score"":5.589177,""is_void"":false}"
user_0049,2024-01-07 01:08:42.768155847,5.4501423206913495,bronze,"{""base_score"":5.450142,""is_void"":false}"
user_0069,2024-01-06 04:49:28.844913523,5.0539426713411375,gold,"{""base_score"":5.053943,""is_void"":false}"
user_0080,2024-01-02 00:02:14.993484020,5.02350770672166,bronze,"{""base_score"":5.023508,""is_void"":false}"
user_0144,2024-01-03 01:01:57.804895147,4.97745920717143,bronze,"{""base_score"":4.977459,""is_void"":false}"
user_0127,2024-01-02 13:21:07.135682823,4.777765503962533,bronze,"{""base_score"":4.777766,""is_void"":false}"
user_0073,2024-01-03 04:04:25.340634644,4.066349740117951,silver,"{""base_score"":4.06635,""is_void"":true}"
user_0097,2024-01-02 01:03:52.811618251,5.760589555568549,bronze,"{""base_score"":5.76059,""is_void"":false}"
user_0030,2024-01-02 04:30:56.892171595,5.211972556731528,platinum,"{""base_score"":5.211973,""is_void"":true}"
user_0120,2024-01-06 11:32:05.489471083,5.495729403182036,bronze,"{""base_score"":5.495729,""is_void"":false}"
user_0082,2024-01-01 05:32:27.167769056,5.6556035775318625,gold,"{""base_score"":5.655604,""is_void"":false}"
user_0079,2024-01-04 20:27:11.646046529,5.475285601513348,silver,"{""base_score"":5.475286,""is_void"":false}"
user_0114,2024-01-02 12:36:53.986876234,7.17306288454953,silver,"{""base_score"":7.173063,""is_void"":true}"
user_0094,2024-01-03 15:35:05.320023131,5.69882270363771,bronze,"{""base_score"":5.698823,""is_void"":false}"
user_0010,2024-01-02 01:21:55.601631694,6.648043953146692,platinum,"{""base_score"":6.648044,""is_void"":false}"
user_0043,2024-01-04 16:07:03.503331391,6.345500664348623,platinum,"{""base_score"":6.345501,""is_void"":false}"
user_0026,2024-01-05 02:32:41.294669374,4.085010053773818,bronze,"{""base_score"":4.08501,""is_void"":false}"
user_0110,2024-01-04 06:10:20.193604723,4.511376986874022,bronze,"{""base_score"":4.511377,""is_void"":true}"
user_0005,2024-01-02 09:39:58.114588405,7.161586518810021,VIP,"{""base_score"":7.161587,""is_void"":false}"
user_0030,2024-01-02 07:45:30.526104019,4.0301271670654755,silver,"{""base_score"":4.030127,""is_void"":false}"
user_0089,2024-01-03 09:46:51.328420191,5.956343009741233,bronze,"{""base_score"":5.956343,""is_void"":false}"
user_0104,2024-01-06 10:30:52.017125725,4.715604420243889,bronze,"{""base_score"":4.715604,""is_void"":true}"
user_0075,2024-01-04 10:34:37.345795408,5.801810964354719,gold,"{""base_score"":5.801811,""is_void"":false}"
user_0129,2024-01-01 17:58:46.302557015,6.019541329811232,gold,"{""base_score"":6.019541,""is_void"":false}"
user_0137,2024-01-05 20:55:23.557896417,8.291014063954583,silver,"{""base_score"":8.291014,""is_void"":false}"
user_0019,2024-01-06 03:30:36.370920207,6.324548289506511,VIP,"{""base_score"":6.324548,""is_void"":false}"
user_0142,2024-01-02 01:55:33.891237202,3.566914871959664,silver,"{""base_score"":3.566915,""is_void"":false}"
user_0092,2024-01-02 02:10:44.879495367,4.476445634152082,silver,"{""base_score"":4.476446,""is_void"":true}"
user_0095,2024-01-03 12:32:11.449366308,6.029399778826274,silver,"{""base_score"":6.0294,""is_void"":false}"
user_0014,2024-01-08 14:38:32.935582188,6.70461244704876,silver,"{""base_score"":6.704612,""is_void"":false}"
user_0093,2024-01-01 23:26:16.025556612,4.9669967187211554,bronze,"{""base_score"":4.966997,""is_void"":true}"
user_0108,2024-01-01 23:52:40.524461510,6.314716510113311,bronze,"{""base_score"":6.314717,""is_void"":false}"
user_0087,2024-01-07 15:54:04.565900885,6.798195312545863,silver,"{""base_score"":6.798195,""is_void"":false}"
user_0012,2024-01-05 07:47:54.840738003,5.806330710937577,gold,"{""base_score"":5.806331,""is_void"":false}"
user_0078,2024-01-02 13:25:04.365573638,5.007337708519252,bronze,"{""base_score"":5.007338,""is_void"":false}"
user_0140,2024-01-03 03:48:03.490808232,6.624354495347657,silver,"{""base_score"":6.624354,""is_void"":false}"
user_0108,2024-01-02 10:03:36.617749824,6.794121672223891,gold,"{""base_score"":6.794122,""is_void"":false}"
user_0020,2024-01-02 05:44:21.946102435,5.976622174989968,gold,"{""base_score"":5.976622,""is_void"":false}"
user_0143,2024-01-03 18:28:47.670150157,5.343700951372141,gold,"{""base_score"":5.343701,""is_void"":false}"
user_0143,2024-01-04 06:58:49.555871499,6.145902003209258,platinum,"{""base_score"":6.145902,""is_void"":false}"
user_0025,2024-01-05 05:34:28.170656053,7.416532735261643,gold,"{""base_score"":7.416533,""is_void"":false}"
user_0120,2024-01-06 17:08:14.516824217,5.694866397373147,bronze,"{""base_score"":5.694866,""is_void"":false}"
user_0061,2024-01-08 02:32:57.056089979,5.991847045638988,silver,"{""base_score"":5.991847,""is_void"":true}"
user_0089,2024-01-03 11:24:31.850792161,6.88112886558686,gold,"{""base_score"":6.881129,""is_void"":false}"
user_0066,2024-01-02 23:13:45.222577782,6.26705368131733,bronze,"{""base_score"":6.267054,""is_void"":true}"
user_0117,2024-01-08 23:34:32.028661942,5.472452957149247,bronze,"{""base_score"":5.472453,""is_void"":false}"
user_0149,2024-01-05 06:24:30.858931113,5.843903350833846,bronze,"{""base_score"":5.843903,""is_void"":false}"
user_0119,2024-01-06 06:59:18.400011162,6.468713754610235,silver,"{""base_score"":6.468714,""is_void"":true}"
user_0139,2024-01-03 18:38:26.381187848,5.884993711315767,silver,"{""base_score"":5.884994,""is_void"":false}"
user_0141,2024-01-03 10:59:33.268795208,4.80954126269958,bronze,"{""base_score"":4.809541,""is_void"":true}"
user_0013,2024-01-06 14:21:17.414972258,7.112037853299887,platinum,"{""base_score"":7.112038,""is_void"":false}"
user_0038,2024-01-04 01:14:04.910572989,6.383687070441714,VIP,"{""base_score"":6.383687,""is_void"":false}"
user_0108,2024-01-03 01:00:05.589622318,5.047473053732241,bronze,"{""base_score"":5.047473,""is_void"":false}"
user_0088,2024-01-02 17:28:16.921013467,8.664637799525078,VIP,"{""base_score"":8.664638,""is_void"":false}"
user_0007,2024-01-02 03:51:52.179449103,4.138715570054603,bronze,"{""base_score"":4.138716,""is_void"":true}"
user_0014,2024-01-08 19:47:40.313101305,7.505381829447643,VIP,"{""base_score"":7.505382,""is_void"":false}"
user_0078,2024-01-02 15:44:14.407993955,6.0281990365551845,VIP,"{""base_score"":6.028199,""is_void"":false}"
user_0092,2024-01-02 06:26:20.796811916,5.464949042970098,bronze,"{""base_score"":5.464949,""is_void"":true}"
user_0025,2024-01-07 06:44:58.526622785,7.88855285110199,gold,"{""base_score"":7.888553,""is_void"":false}"
user_0025,2024-01-07 16:35:33.178727768,5.763907687989799,VIP,"{""base_score"":5.763908,""is_void"":true}"
user_0019,2024-01-06 09:02:11.913040258,6.27974396645618,VIP,"{""base_score"":6.279744,""is_void"":false}"
user_0084,2024-01-02 15:15:13.018218061,6.705666826448719,VIP,"{""base_score"":6.705667,""is_void"":true}"
user_0001,2024-01-02 22:41:22.566248695,4.737177175222152,silver,"{""base_score"":4.737177,""is_void"":false}"
user_0085,2024-01-06 01:29:03.970125043,6.482284386851295,bronze,"{""base_score"":6.482284,""is_void"":true}"
user_0071,2024-01-03 10:43:42.148105471,5.942415826131826,platinum,"{""base_score"":5.942416,""is_void"":true}"
user_0069,2024-01-06 10:48:06.726677440,6.478559698758745,gold,"{""base_score"":6.47856,""is_void"":false}"
user_0101,2024-01-03 00:04:48.810439562,4.905969650279148,gold,"{""base_score"":4.90597,""is_void"":false}"
user_0078,2024-01-02 17:26:24.687217980,4.174191118446153,silver,"{""base_score"":4.174191,""is_void"":false}"
user_0109,2024-01-02 00:31:50.226616041,5.069800453228194,silver,"{""base_score"":5.0698,""is_void"":false}"
user_0114,2024-01-02 13:40:45.258650412,4.253225564091906,bronze,"{""base_score"":4.253226,""is_void"":false}"
user_0138,2024-01-06 17:58:24.920403023,7.789164081108512,gold,"{""base_score"":7.789164,""is_void"":false}"
user_0119,2024-01-06 13:45:43.672160019,4.272838326426675,bronze,"{""base_score"":4.272838,""is_void"":false}"
user_0077,2024-01-05 11:44:00.025831094,5.713976363513933,gold,"{""base_score"":5.713976,""is_void"":false}"
user_0073,2024-01-06 21:47:01.377529006,5.581746854593289,platinum,"{""base_score"":5.581747,""is_void"":false}"
user_0035,2024-01-09 02:19:21.752639567,5.802805211186326,silver,"{""base_score"":5.802805,""is_void"":false}"
user_0089,2024-01-03 20:59:46.287884756,4.838352036508037,silver,"{""base_score"":4.838352,""is_void"":false}"
user_0020,2024-01-02 16:57:48.931912654,6.895439723320618,silver,"{""base_score"":6.89544,""is_void"":false}"
user_0139,2024-01-04 05:45:52.444631616,5.9760532789358916,VIP,"{""base_score"":5.976053,""is_void"":false}"
user_0126,2024-01-04 17:40:34.615771011,6.1924134174580345,gold,"{""base_score"":6.192413,""is_void"":false}"
user_0017,2024-01-03 19:18:20.173495673,5.9056493234517085,silver,"{""base_score"":5.905649,""is_void"":false}"
user_0117,2024-01-09 08:43:07.240219090,5.957942839382723,bronze,"{""base_score"":5.957943,""is_void"":false}"
user_0017,2024-01-03 22:53:16.699284038,6.043125404111797,bronze,"{""base_score"":6.043125,""is_void"":false}"
user_0108,2024-01-03 08:53:21.149599049,5.036238393199727,silver,"{""base_score"":5.036238,""is_void"":false}"
user_0013,2024-01-06 15:39:02.237948877,6.846890619540318,VIP,"{""base_score"":6.846891,""is_void"":false}"
user_0073,2024-01-10 18:29:17.842365846,4.670633527591432,gold,"{""base_score"":4.670634,""is_void"":false}"
user_0098,2024-01-03 17:36:36.727571219,5.68235140677161,bronze,"{""base_score"":5.682351,""is_void"":true}"
user_0109,2024-01-02 05:12:25.641862131,5.120491768849492,platinum,"{""base_score"":5.120492,""is_void"":true}"
user_0062,2024-01-03 13:44:26.291321251,7.933889316135022,silver,"{""base_score"":7.933889,""is_void"":true}"
user_0138,2024-01-07 01:42:16.422451501,6.369363105274336,platinum,"{""base_score"":6.369363,""is_void"":true}"
user_0116,2024-01-06 16:27:37.188883074,5.152147893811108,bronze,"{""base_score"":5.152148,""is_void"":false}"
user_0031,2024-01-01 02:50:24.367359048,5.306780905694139,gold,"{""base_score"":5.306781,""is_void"":true}"
user_0100,2024-01-11 17:33:20.340156857,5.924469933728979,VIP,"{""base_score"":5.92447,""is_void"":true}"
user_0109,2024-01-02 07:45:03.933347075,4.15632686158952,bronze,"{""base_score"":4.156327,""is_void"":false}"
user_0050,2024-01-06 06:46:53.230384842,5.262541933257698,gold,"{""base_score"":5.262542,""is_void"":false}"
user_0110,2024-01-04 07:14:20.440944401,6.038632350452016,VIP,"{""base_score"":6.038632,""is_void"":true}"
user_0134,2024-01-01 20:02:16.230952606,4.031899350734801,bronze,"{""base_score"":4.031899,""is_void"":true}"
user_0122,2024-01-01 22:04:24.274398319,5.761102835780215,bronze,"{""base_score"":5.761103,""is_void"":false}"
user_0114,2024-01-02 20:45:16.701881465,5.685006062805097,gold,"{""base_score"":5.685006,""is_void"":false}"
user_0095,2024-01-03 22:56:25.238214360,4.715308647252932,silver,"{""base_score"":4.715309,""is_void"":false}"
user_0040,2024-01-04 14:21:05.209825001,4.935106102940968,bronze,"{""base_score"":4.935106,""is_void"":false}"
user_0119,2024-01-06 23:14:04.403770806,6.694433614336731,silver,"{""base_score"":6.694434,""is_void"":false}"
user_0054,2024-01-03 00:51:24.985398341,6.313602572333877,gold,"{""base_score"":6.313603,""is_void"":false}"
user_0079,2024-01-05 01:22:21.748901832,5.49548437700484,bronze,"{""base_score"":5.495484,""is_void"":false}"
user_0047,2024-01-03 08:55:38.852727314,4.254878013727758,silver,"{""base_score"":4.254878,""is_void"":false}"
user_0046,2024-01-02 15:05:07.255839214,5.3120981210247455,platinum,"{""base_score"":5.312098,""is_void"":false}"
user_0023,2024-01-02 01:32:54.192650497,4.6781803900078,silver,"{""base_score"":4.67818,""is_void"":false}"
user_0144,2024-01-03 02:57:53.320838375,7.405055648235902,platinum,"{""base_score"":7.405056,""is_void"":false}"
user_0022,2024-01-03 07:39:27.415269069,6.158064392176971,silver,"{""base_score"":6.158064,""is_void"":false}"
user_0012,2024-01-05 21:56:08.938914462,5.97762201002767,VIP,"{""base_score"":5.977622,""is_void"":true}"
user_0140,2024-01-03 11:08:40.411263567,6.43704455257598,gold,"{""base_score"":6.437045,""is_void"":false}"
user_0083,2024-01-05 14:51:34.383095618,4.215639951647207,bronze,"{""base_score"":4.21564,""is_void"":true}"
user_0065,2024-01-09 15:54:11.842439972,5.44938078249063,platinum,"{""base_score"":5.449381,""is_void"":false}"
user_0110,2024-01-04 21:31:26.238626852,5.640439659094562,silver,"{""base_score"":5.64044,""is_void"":false}"
user_0057,2024-01-01 09:09:31.555690595,5.349990614191233,bronze,"{""base_score"":5.349991,""is_void"":false}"
user_0019,2024-01-06 23:05:04.175634684,7.030258878793177,bronze,"{""base_score"":7.030259,""is_void"":true}"
user_0109,2024-01-02 16:06:25.447879097,6.658918552906995,gold,"{""base_score"":6.658919,""is_void"":false}"
user_0026,2024-01-05 16:40:24.352366821,5.9660552374867715,bronze,"{""base_score"":5.966055,""is_void"":false}"
user_0082,2024-01-01 19:26:11.511261894,5.628075592878446,bronze,"{""base_score"":5.628076,""is_void"":false}"
user_0142,2024-01-02 14:16:23.214038000,4.494773596429682,bronze,"{""base_score"":4.494774,""is_void"":false}"
user_0140,2024-01-03 22:56:23.347357545,6.967975055452247,silver,"{""base_score"":6.967975,""is_void"":false}"
user_0054,2024-01-03 12:49:40.256634187,5.464916390187577,silver,"{""base_score"":5.464916,""is_void"":false}"
user_0117,2024-01-09 14:15:31.059627685,7.098838327179665,silver,"{""base_score"":7.098838,""is_void"":false}"
user_0091,2024-01-01 12:13:37.225047330,5.694245324174243,bronze,"{""base_score"":5.694245,""is_void"":false}"
user_0071,2024-01-03 13:24:45.604514685,5.387010494998127,bronze,"{""base_score"":5.38701,""is_void"":true}"
user_0020,2024-01-03 02:17:09.503532990,5.7708888301286265,gold,"{""base_score"":5.770889,""is_void"":false}"
user_0056,2024-01-04 14:41:29.328409720,7.225141966591068,silver,"{""base_score"":7.225142,""is_void"":true}"
user_0097,2024-01-02 08:47:24.130513988,5.5515165157343755,gold,"{""base_score"":5.551517,""is_void"":false}"
user_0147,2024-01-04 07:26:51.996123455,6.658895725960816,bronze,"{""base_score"":6.658896,""is_void"":false}"
user_0000,2024-01-05 12:35:46.393234957,5.664262542575388,bronze,"{""base_score"":5.664263,""is_void"":false}"
user_0107,2024-01-03 06:21:50.221907233,4.682291816489774,bronze,"{""base_score"":4.682292,""is_void"":false}"
user_0126,2024-01-04 20:03:52.798462881,5.353894375139628,silver,"{""base_score"":5.353894,""is_void"":false}"
user_0142,2024-01-03 00:28:24.612804053,3.9138156669062667,silver,"{""base_score"":3.913816,""is_void"":true}"
user_0063,2024-01-01 08:41:37.517333024,6.547378418214823,platinum,"{""base_score"":6.547378,""is_void"":true}"
user_0017,2024-01-07 05:36:09.936959381,5.248851572296532,silver,"{""base_score"":5.248852,""is_void"":false}"
user_0040,2024-01-04 19:46:10.874929661,5.788617007870812,silver,"{""base_score"":5.788617,""is_void"":false}"
user_0127,2024-01-02 18:34:42.551405445,6.62921486273372,silver,"{""base_score"":6.629215,""is_void"":false}"
user_0131,2024-01-03 09:53:07.634732149,4.686707752375411,bronze,"{""base_score"":4.686708,""is_void"":false}"
user_0095,2024-01-04 09:30:48.402097644,5.220559960344051,silver,"{""base_score"":5.22056,""is_void"":false}"
user_0018,2024-01-05 16:47:47.825999224,4.493809531352347,silver,"{""base_score"":4.49381,""is_void"":false}"
user_0018,2024-01-09 12:56:23.697273814,5.22593718014341,silver,"{""base_score"":5.225937,""is_void"":false}"
user_0071,2024-01-03 19:20:05.354380564,7.238381924660942,bronze,"{""base_score"":7.238382,""is_void"":false}"
user_0088,2024-01-06 00:16:40.721058333,6.454527776530853,gold,"{""base_score"":6.454528,""is_void"":false}"
user_0004,2024-01-01 21:29:58.812051950,6.616264845401496,VIP,"{""base_score"":6.616265,""is_void"":false}"
user_0102,2024-01-04 08:39:16.837075139,4.759241362586721,bronze,"{""base_score"":4.759241,""is_void"":false}"
user_0081,2024-01-07 03:46:30.025707244,6.329060942554145,gold,"{""base_score"":6.329061,""is_void"":false}"
user_0001,2024-01-03 04:50:48.114451163,5.928955328676391,gold,"{""base_score"":5.928955,""is_void"":false}"
user_0014,2024-01-09 07:55:59.042436111,4.914240146232949,bronze,"{""base_score"":4.91424,""is_void"":false}"
user_0068,2024-01-05 00:43:47.171987350,6.343710935025195,gold,"{""base_score"":6.343711,""is_void"":false}"
user_0108,2024-01-03 21:31:23.732779285,5.342844400603911,gold,"{""base_score"":5.342844,""is_void"":false}"
user_0123,2024-01-05 03:21:09.736690753,6.209754405106626,VIP,"{""base_score"":6.209754,""is_void"":true}"
user_0064,2024-01-02 17:11:21.465672441,6.970596878969406,VIP,"{""base_score"":6.970597,""is_void"":true}"
user_0044,2024-01-05 05:28:42.805521851,4.6072866715120915,bronze,"{""base_score"":4.607287,""is_void"":false}"
user_0145,2024-01-11 07:42:43.490317476,6.486016528483029,silver,"{""base_score"":6.486017,""is_void"":true}"
user_0068,2024-01-05 02:46:15.664685614,5.508959376605991,silver,"{""base_score"":5.508959,""is_void"":true}"
user_0047,2024-01-03 21:09:30.678782963,3.545108903708523,bronze,"{""base_score"":3.545109,""is_void"":false}"
user_0066,2024-01-03 03:17:09.395008905,6.549292116699978,silver,"{""base_score"":6.549292,""is_void"":false}"
user_0001,2024-01-03 17:08:38.647478289,5.178117955461569,VIP,"{""base_score"":5.178118,""is_void"":true}"
user_0045,2024-01-03 15:08:20.108668634,5.065550154951295,bronze,"{""base_score"":5.06555,""is_void"":false}"
user_0077,2024-01-06 02:39:28.611018339,5.955478379901876,silver,"{""base_score"":5.955478,""is_void"":false}"
user_0137,2024-01-06 04:10:23.706088393,8.220815447238598,platinum,"{""base_score"":8.220815,""is_void"":false}"
user_0110,2024-01-05 10:48:36.496045211,6.1350114145416725,silver,"{""base_score"":6.135011,""is_void"":false}"
user_0117,2024-01-09 16:25:03.425261383,4.950865402379822,silver,"{""base_score"":4.950865,""is_void"":false}"
user_0081,2024-01-07 18:16:40.064042906,5.4487366323518955,VIP,"{""base_score"":5.448737,""is_void"":true}"
user_0016,2024-01-03 04:58:39.146351464,5.446137499921792,silver,"{""base_score"":5.446137,""is_void"":false}"
user_0058,2024-01-01 23:29:50.775368704,4.1253828555025915,bronze,"{""base_score"":4.125383,""is_void"":true}"
user_0149,2024-01-05 12:08:38.491846375,6.600867034361252,bronze,"{""base_score"":6.600867,""is_void"":false}"
user_0006,2024-01-03 11:27:27.396631671,6.861387229180629,VIP,"{""base_score"":6.861387,""is_void"":true}"
user_0131,2024-01-06 14:57:36.872178125,5.974777827170293,bronze,"{""base_score"":5.974778,""is_void"":true}"
