user_id,event_timestamp,intensity_score,category_tier
user_0101,2024-01-04 21:13:32.608210651,5.20121613873807,gold
user_0145,2024-01-03 04:39:52.863544939,5.5589794322993695,silver
user_0018,2024-01-02 09:15:58.648431743,4.810008189836002,silver
user_0044,2024-01-06 04:38:23.175079644,6.480073127128295,gold
user_0075,2024-01-02 20:57:22.107528880,6.664222490822008,platinum
user_0139,2024-01-01 21:16:43.564938703,7.294628266937776,gold
user_0104,2024-01-02 20:08:00.867757043,5.336409892398686,silver
user_0114,2024-01-05 15:07:26.943974136,4.969452605037086,silver
user_0087,2024-01-03 22:48:05.625977273,5.24042668753019,silver
user_0062,2024-01-02 12:37:11.860069572,7.249258449044232,silver
user_0029,2024-01-02 15:06:55.050526599,4.126254463845575,silver
user_0129,2024-01-01 06:51:51.873152130,4.416806863953561,bronze
user_0120,2024-01-01 15:09:20.035814395,7.773418855219839,bronze
user_0003,2024-01-02 16:11:56.794025901,5.762942355336334,gold
user_0107,2024-01-05 03:34:12.242047578,4.6559640155569335,silver
user_0012,2024-01-01 22:38:53.180206803,5.96226412450413,platinum
user_0110,2024-01-02 10:52:07.929787730,3.2578664940776894,silver
user_0123,2024-01-02 03:03:01.092583294,6.056033725747612,bronze
user_0019,2024-01-02 13:51:48.808712983,5.808099581751842,bronze
user_0065,2024-01-07 06:12:48.976233605,4.052231701970863,bronze
user_0018,2024-01-02 13:19:17.873282073,6.310013872683096,platinum
user_0085,2024-01-01 12:17:07.048304875,6.244123177930989,bronze
user_0139,2024-01-02 04:27:48.344188995,4.770930715251542,silver
user_0012,2024-01-05 20:26:08.731580725,5.372247869723176,platinum
user_0059,2024-01-03 20:40:24.772443826,6.239304644706774,platinum
user_0145,2024-01-03 19:23:01.222741012,4.25514293643852,bronze
user_0045,2024-01-03 08:55:56.461664077,4.9606919113223364,bronze
user_0019,2024-01-02 15:27:12.055396779,4.150622193341718,bronze
user_0073,2024-01-02 13:29:09.420776962,5.064561297212927,bronze
user_0076,2024-01-01 09:16:23.281220362,5.3104256414423565,bronze
user_0099,2024-01-04 05:22:47.082129550,5.634099307351389,silver
user_0047,2024-01-02 18:02:33.928530977,6.202941967215415,platinum
user_0143,2024-01-02 20:18:15.596731690,5.905656472138028,silver
user_0078,2024-01-02 01:03:25.399106966,4.776024544201439,silver
user_0042,2024-01-03 09:52:50.007654723,6.041937449400173,bronze
user_0144,2024-01-02 06:03:41.683222868,6.301618411858795,gold
user_0138,2024-01-01 18:14:37.524121345,5.639507898905678,silver
user_0074,2024-01-07 01:07:57.250636459,7.381513572471059,gold
user_0003,2024-01-03 06:25:03.387672174,5.809623613225567,platinum
user_0089,2024-01-01 16:12:59.445333291,6.266167384111065,bronze
user_0083,2024-01-06 04:04:32.194698355,6.644513232362568,bronze
user_0022,2024-01-03 04:32:57.441400964,6.316009523099469,bronze
user_0095,2024-01-01 13:11:41.420083421,4.814013160164261,silver
user_0126,2024-01-03 22:40:56.851768019,4.966932821930652,platinum
user_0015,2024-01-02 09:06:52.933178238,6.791941942613506,silver
user_0108,2024-01-02 13:10:17.813117887,6.00491414189334,gold
user_0021,2024-01-03 10:03:14.810228126,4.00102277252797,silver
user_0112,2024-01-05 15:59:01.155232030,6.176346829161185,bronze
user_0062,2024-01-03 02:02:58.843857630,4.928163247171002,bronze
user_0000,2024-01-01 20:33:10.257917921,4.435122702582047,silver
user_0144,2024-01-02 15:51:11.589954242,6.588474950318724,silver
user_0024,2024-01-05 06:17:54.102681443,5.439622033381421,silver
user_0089,2024-01-01 21:10:11.127117849,5.0995861691459545,bronze
user_0027,2024-01-02 04:04:42.068468869,6.794690519761618,gold
user_0139,2024-01-02 06:51:42.127673038,5.944794083225903,bronze
user_0110,2024-01-04 20:35:41.211886187,7.276759067171356,platinum
user_0120,2024-01-02 01:16:48.276690847,6.443334049086599,bronze
user_0064,2024-01-05 10:00:00.469303735,5.145957423926115,bronze
user_0070,2024-01-03 04:24:38.341184185,3.380332316447054,silver
user_0095,2024-01-01 18:37:29.109191564,4.716443248243771,silver
user_0117,2024-01-05 23:58:58.636589197,6.329643339917724,silver
user_0127,2024-01-01 14:01:32.735961245,4.359403321452621,silver
user_0002,2024-01-05 17:45:42.834274558,5.72773427176615,platinum
user_0099,2024-01-04 20:35:00.558464446,5.470483879154307,silver
user_0016,2024-01-02 02:03:02.345036248,6.826658531384509,silver
user_0043,2024-01-01 12:39:15.986369364,5.175476396447987,silver
user_0124,2024-01-06 02:31:03.751892820,5.4051946977819645,bronze
user_0037,2024-01-01 02:21:19.379341875,5.529172015443927,silver
user_0119,2024-01-02 02:31:28.061874507,6.237636909356969,bronze
user_0069,2024-01-04 18:40:47.692096844,5.581531816292316,silver
user_0034,2024-01-02 05:00:44.168088235,5.658962629839196,bronze
user_0050,2024-01-04 04:12:50.394576984,5.66337357119161,platinum
user_0079,2024-01-03 15:10:10.008362916,5.410086589648909,silver
user_0114,2024-01-07 22:40:32.981198205,5.721326947945199,gold
user_0090,2024-01-01 22:25:34.062556810,5.207219565922305,silver
user_0139,2024-01-05 04:35:22.478837641,6.450825013364867,bronze
user_0130,2024-01-01 04:30:48.186515397,6.41029174022886,gold
user_0113,2024-01-02 10:23:30.523941573,6.014169281170428,silver
user_0090,2024-01-02 06:25:38.720556432,6.083289400436131,gold
user_0043,2024-01-02 04:35:54.299768077,5.938716861326563,silver
user_0061,2024-01-03 07:16:47.033455913,5.155652594808885,silver
user_0017,2024-01-05 10:42:24.124173136,5.455110008622959,gold
user_0056,2024-01-01 20:31:48.075841058,6.521686165506479,silver
user_0138,2024-01-02 02:02:29.888613994,5.888248427405021,bronze
user_0063,2024-01-01 03:42:19.100968261,4.488603729200458,silver
user_0017,2024-01-05 17:03:48.366351552,5.705018412649877,silver
user_0097,2024-01-01 16:48:23.978663593,4.5656020509675095,platinum
user_0144,2024-01-02 19:36:55.107680298,5.714963304293789,silver
user_0130,2024-01-01 07:48:01.378000230,6.66174794898113,silver
user_0041,2024-01-03 13:50:25.747379828,5.470657950144545,gold
user_0068,2024-01-04 04:08:42.858445436,5.472548157917746,silver
user_0079,2024-01-03 16:48:52.183902879,3.303704271442362,gold
user_0037,2024-01-01 11:34:45.626800871,5.261077610069376,silver
user_0040,2024-01-02 04:59:33.800607909,5.598262208713936,bronze
user_0035,2024-01-09 13:57:49.976604422,6.989871958070338,gold
user_0149,2024-01-06 12:00:43.402184664,6.24258305943764,bronze
user_0111,2024-01-02 09:26:53.370925835,5.041097843420204,bronze
user_0126,2024-01-04 13:53:09.035489240,5.7915468203588905,silver
user_0122,2024-01-01 16:04:06.188782936,5.279665553011325,gold
user_0143,2024-01-03 10:52:55.658193508,5.986742210316408,gold
user_0015,2024-01-02 15:26:26.177001168,4.528018163388366,bronze
user_0132,2024-01-01 13:11:46.157468517,3.7322554500923775,bronze
user_0009,2024-01-05 20:05:13.768449928,5.731073556785316,platinum
user_0071,2024-01-04 20:56:20.495928753,6.122963359666753,bronze
user_0089,2024-01-02 10:29:35.109680347,4.978525837571962,bronze
user_0053,2024-01-01 20:06:24.196062610,4.856806980852233,bronze
user_0021,2024-01-04 00:55:25.922089683,4.195388250477821,silver
user_0028,2024-01-01 16:21:30.844823435,4.649896934399733,gold
user_0123,2024-01-02 08:01:35.266166344,7.4258444841406615,gold
user_0047,2024-01-03 05:48:19.983295459,3.9165697078731734,gold
user_0046,2024-01-02 15:40:24.850191751,4.7872853551896295,bronze
user_0138,2024-01-02 09:46:14.170246919,5.74035026815923,silver
user_0021,2024-01-04 14:40:07.411021770,4.791477416405263,silver
user_0137,2024-01-01 23:51:06.373487393,5.2082892793358,bronze
user_0138,2024-01-02 22:46:18.385983261,3.9141232115078566,bronze
user_0089,2024-01-02 22:02:52.647126549,4.555750990326938,bronze
user_0024,2024-01-05 16:05:25.498260835,5.341252786016312,bronze
user_0023,2024-01-01 23:19:25.766826225,5.491955584093809,silver
user_0042,2024-01-03 21:18:31.608099963,7.236517383401933,gold
user_0086,2024-01-01 22:04:50.282184542,5.057618912193527,bronze
user_0023,2024-01-02 10:01:50.181382195,6.351664024880956,silver
user_0068,2024-01-04 07:46:03.081293171,5.909507978122336,gold
user_0017,2024-01-08 13:10:24.772265923,6.734244511291543,gold
user_0081,2024-01-02 14:21:25.859892734,5.99273283124968,gold
user_0003,2024-01-03 14:10:40.833641013,6.230983285423743,silver
user_0106,2024-01-01 05:06:46.929723843,6.009707147808219,gold
user_0008,2024-01-01 07:02:31.081091934,5.63374100916877,bronze
user_0029,2024-01-03 05:57:49.121431157,4.126524422037587,silver
user_0026,2024-01-06 04:25:17.321901273,2.718446103640537,bronze
user_0124,2024-01-08 11:53:24.049013923,6.63147707526483,silver
user_0008,2024-01-01 19:30:50.980303150,6.031773788882388,silver
user_0064,2024-01-05 13:47:49.055136243,5.531274175686713,bronze
user_0088,2024-01-01 23:52:56.989028002,5.367276318819964,gold
user_0077,2024-01-02 16:12:53.164047916,6.181313425344006,bronze
user_0102,2024-01-02 20:14:32.106667073,4.986319825104224,bronze
user_0120,2024-01-02 12:09:41.262108014,5.885011306383678,bronze
user_0059,2024-01-04 02:15:39.983426106,6.114314174284649,silver
user_0124,2024-01-08 14:19:20.153259719,7.305632320511588,bronze
user_0047,2024-01-03 17:43:25.163798679,5.005056700013821,silver
user_0147,2024-01-01 10:16:58.290323030,5.2660748845429035,bronze
user_0075,2024-01-03 10:22:20.103701320,4.628183922341744,gold
user_0110,2024-01-05 05:05:58.255064838,7.533618056269003,platinum
user_0131,2024-01-01 10:53:22.896458433,5.768598708461009,silver
user_0118,2024-01-02 22:48:04.476091894,6.4660348200899485,silver
user_0127,2024-01-01 22:16:44.435012504,8.505424078854045,gold
user_0080,2024-01-01 12:58:23.439466473,6.75780758867616,platinum
user_0006,2024-01-04 20:53:58.730989727,4.243942577471673,silver
user_0073,2024-01-02 16:46:27.963429887,5.5542465779460715,gold
user_0027,2024-01-02 12:16:02.831112867,5.557811974116289,platinum
user_0133,2024-01-02 23:11:52.863066799,4.943638145681958,gold
user_0035,2024-01-10 00:21:58.053355460,5.903972577649031,silver
user_0034,2024-01-02 13:40:01.767610324,4.362084515915927,bronze
user_0037,2024-01-01 12:53:05.524379828,4.069259002545105,bronze
user_0096,2024-01-01 16:18:09.837375145,7.325284635364737,silver
user_0085,2024-01-02 01:13:15.313899625,6.164238269176568,silver
user_0142,2024-01-05 00:51:57.662388031,5.88565371309657,silver
user_0062,2024-01-05 21:03:02.095672682,6.639728719537869,silver
user_0042,2024-01-04 02:08:12.888678312,6.443177257578594,silver
user_0007,2024-01-04 09:26:57.052005399,6.446416322847913,gold
user_0001,2024-01-03 12:14:09.826001141,5.694389658136763,bronze
user_0056,2024-01-02 05:35:50.917386949,5.261022629496846,bronze
user_0138,2024-01-03 06:52:53.547526830,6.727723090308491,gold
user_0078,2024-01-02 02:09:06.930057911,6.954919948367671,gold
user_0134,2024-01-01 16:49:19.335923200,7.219999822882464,platinum
user_0015,2024-01-02 19:33:04.312264095,6.1705674209109125,gold
user_0013,2024-01-03 06:17:08.675335705,7.932325541150326,gold
user_0125,2024-01-01 08:01:12.619159870,5.237780174752277,bronze
user_0016,2024-01-02 06:47:01.850356232,5.979510583981609,silver
user_0007,2024-01-07 05:26:39.999431165,5.758491215620715,bronze
user_0060,2024-01-02 10:22:02.499134411,4.839317114264385,silver
user_0138,2024-01-03 18:29:02.862914514,5.946638691803693,platinum
user_0103,2024-01-01 05:25:33.244876956,4.514354453586649,bronze
user_0014,2024-01-08 22:19:16.909357132,5.017684535694247,silver
user_0125,2024-01-01 23:48:28.691983756,4.454647482522563,bronze
user_0126,2024-01-05 04:22:05.147675434,5.014431182331734,bronze
user_0120,2024-01-02 15:04:20.112681149,5.767289479854182,bronze
user_0135,2024-01-05 05:51:45.508115180,6.224283110587255,bronze
user_0035,2024-01-10 13:28:07.113503745,7.47360935400463,platinum
user_0146,2024-01-02 02:27:26.535337414,3.5083516909831105,silver
user_0048,2024-01-09 12:57:28.640376135,6.868102484648355,gold
user_0120,2024-01-06 02:05:06.487229588,5.508540038617552,silver
user_0086,2024-01-02 11:37:08.073132411,6.400269846781214,bronze
user_0116,2024-01-05 21:09:28.014092087,5.404225573230608,bronze
user_0094,2024-01-06 03:57:55.800919600,5.437681762099938,gold
user_0096,2024-01-01 18:50:17.398948066,5.574147072220269,bronze
user_0092,2024-01-05 01:37:11.012446779,6.015624282937797,platinum
user_0116,2024-01-06 07:22:27.098813346,6.491658058421381,bronze
user_0110,2024-01-05 17:21:56.637730912,5.482899752996817,silver
user_0020,2024-01-01 19:53:22.106339087,6.027236286163708,gold
user_0123,2024-01-02 12:03:49.474809548,6.641034754912441,bronze
user_0080,2024-01-01 19:19:24.850647864,5.838161610482388,bronze
user_0048,2024-01-09 15:39:36.826763628,5.327565357188976,platinum
user_0077,2024-01-02 19:59:51.470288040,5.8916961757186,bronze
user_0145,2024-01-03 21:27:04.339158596,4.915902377406655,silver
user_0128,2024-01-06 05:41:21.441987792,6.249509474371374,silver
user_0125,2024-01-02 01:01:09.802838696,4.846427316066737,bronze
user_0069,2024-01-04 21:58:19.608355662,5.175929573331469,gold
user_0117,2024-01-06 14:04:27.150544841,7.720647319615162,gold
user_0057,2024-01-01 11:00:42.880425400,4.847753430553846,silver
user_0102,2024-01-03 01:04:44.261952023,7.080862266373959,gold
user_0095,2024-01-01 20:06:57.999625802,5.316957921855379,bronze
user_0037,2024-01-02 01:28:47.363794163,4.855142636979704,bronze
user_0039,2024-01-04 10:29:58.323239821,5.451734155538694,silver
user_0009,2024-01-06 10:06:34.129082497,5.573499034438125,platinum
user_0020,2024-01-02 06:43:08.676239479,4.350205076531663,bronze
user_0065,2024-01-07 19:38:07.606803831,3.9432833087675863,bronze
user_0071,2024-01-05 05:34:15.325422520,5.015118126836819,silver
user_0024,2024-01-05 21:02:25.985632557,7.494155655701911,gold
user_0062,2024-01-05 22:21:44.584194378,5.844774899122378,bronze
user_0090,2024-01-02 19:25:49.517480404,4.361929544807605,silver
user_0034,2024-01-02 16:54:52.740575710,6.321748957514269,gold
user_0050,2024-01-04 13:10:31.240281531,5.518019333339699,silver
user_0055,2024-01-03 00:17:43.732697045,5.138679410322092,bronze
user_0075,2024-01-06 09:14:06.552284915,5.634996750740017,bronze
user_0054,2024-01-06 06:33:24.241532743,5.479849676096892,silver
user_0110,2024-01-06 07:40:51.421266772,4.570300931790842,silver
user_0049,2024-01-02 13:31:23.810701712,7.266401133925939,gold
user_0065,2024-01-08 04:18:46.015804686,5.197446506021788,silver
user_0056,2024-01-02 18:49:48.066206924,5.497471023080235,silver
user_0027,2024-01-03 00:37:17.393253763,6.024209091474572,platinum
user_0102,2024-01-03 09:15:23.934842858,6.711101122486526,silver
user_0035,2024-01-11 03:24:20.945320852,5.816796781002917,silver
user_0044,2024-01-06 06:16:14.762950509,5.66519421307207,platinum
user_0118,2024-01-03 12:39:08.257051481,5.172649808859225,bronze
user_0142,2024-01-05 12:21:58.210707670,7.53780619880939,gold
user_0100,2024-01-05 07:35:53.149149623,6.681254034567977,gold
user_0137,2024-01-02 02:47:53.261751299,5.602410920070627,bronze
user_0128,2024-01-06 09:02:00.236752113,6.780484239062054,silver
user_0072,2024-01-01 17:18:37.830659813,5.383805296733946,bronze
user_0115,2024-01-02 20:15:13.061015001,4.8870516829467325,bronze
user_0049,2024-01-04 17:35:28.718775501,5.2575265312106545,silver
user_0069,2024-01-08 02:41:49.461197292,5.592695619843578,bronze
user_0080,2024-01-02 02:22:04.838703472,5.4453187642601995,gold
user_0144,2024-01-03 05:27:16.643678186,6.999630443138543,platinum
user_0127,2024-01-02 09:35:59.768599972,6.272378130862228,gold
user_0073,2024-01-03 04:28:56.440423346,3.5746030503552717,bronze
user_0097,2024-01-01 23:03:40.062145024,5.135677891369346,bronze
user_0030,2024-01-04 07:11:55.378059700,5.632405129210533,bronze
user_0120,2024-01-06 08:14:56.407735400,6.386220235478473,bronze
user_0082,2024-01-02 15:34:17.128410617,5.837283347237749,platinum
user_0079,2024-01-04 05:47:06.316971567,5.033965633485857,silver
user_0114,2024-01-08 11:58:18.862373450,4.2049656681590655,bronze
user_0094,2024-01-09 10:05:25.210592964,6.368743061320289,gold
user_0010,2024-01-02 16:52:17.202391314,5.48199193643167,silver
user_0043,2024-01-02 11:33:09.853307339,6.699231301849272,bronze
user_0026,2024-01-06 13:41:02.231812907,5.376398049588229,bronze
user_0110,2024-01-06 09:33:52.849590905,5.179303934526879,silver
user_0005,2024-01-01 22:22:51.503593316,6.6132217065038,gold
user_0030,2024-01-07 19:02:48.177734342,5.593245855420224,bronze
user_0089,2024-01-03 12:51:12.214636468,7.10425255161514,platinum
user_0104,2024-01-03 11:13:45.761150274,5.318604237227833,gold
user_0075,2024-01-09 08:30:56.864019900,5.184401777781519,gold
user_0129,2024-01-01 08:55:08.674634611,5.546408918896359,bronze
user_0137,2024-01-04 04:58:14.415756465,6.791080627190419,bronze
user_0019,2024-01-03 04:37:38.279604999,4.234114605472334,gold
user_0142,2024-01-05 15:14:07.164427964,6.78061581740097,bronze
user_0092,2024-01-05 06:08:02.974890623,5.132110954475047,silver
user_0095,2024-01-02 11:21:38.310587345,4.523675972295001,gold
user_0014,2024-01-09 12:28:44.379141594,2.6229821979498755,bronze
user_0093,2024-01-01 15:54:11.231363569,5.369026341383524,gold
user_0108,2024-01-02 15:11:48.599199249,6.332308341218689,platinum
user_0087,2024-01-04 00:34:51.061180208,5.478359663446071,gold
user_0012,2024-01-06 07:48:32.655524524,6.1719331212172435,silver
user_0078,2024-01-02 07:51:36.809498827,5.927997944406075,gold
user_0140,2024-01-05 02:54:52.648605960,4.380860279065322,silver
user_0108,2024-01-03 00:19:28.435485279,5.61835349095389,gold
user_0020,2024-01-02 22:24:04.343579620,5.197401462074472,gold
user_0143,2024-01-03 13:39:14.724108577,6.36019028392234,gold
user_0143,2024-01-03 23:29:08.346390015,4.744390363577713,bronze
user_0025,2024-01-01 20:27:49.828769225,6.017673799032358,bronze
user_0120,2024-01-06 11:01:53.095017548,5.071450803331588,bronze
user_0061,2024-01-03 10:45:51.219830579,4.994456442594529,silver
user_0089,2024-01-03 16:23:55.848977528,5.186274197511103,silver
user_0066,2024-01-02 07:35:31.304279615,6.892607449046612,silver
user_0117,2024-01-06 15:28:02.455798476,5.64485494568662,silver
user_0149,2024-01-06 17:48:49.059542536,5.744101194667708,gold
user_0119,2024-01-02 10:35:54.611949424,7.929008341671624,platinum
user_0139,2024-01-05 19:19:07.447936081,7.52357105365468,bronze
user_0141,2024-01-01 18:46:44.974042974,7.110829914806854,gold
user_0013,2024-01-03 16:00:56.606510329,7.312189822956683,silver
user_0038,2024-01-04 17:37:02.211768094,6.701575442571457,silver
user_0108,2024-01-03 11:07:31.776258678,4.666712000356237,bronze
user_0088,2024-01-02 07:28:08.257338331,5.831040930632507,gold
user_0007,2024-01-07 17:47:31.856284013,5.61858741258093,platinum
user_0014,2024-01-10 01:09:12.719258151,5.664312609347526,gold
user_0078,2024-01-02 20:03:33.261557804,6.269937041979679,platinum
user_0092,2024-01-07 19:58:17.114463673,5.726412542602508,platinum
user_0025,2024-01-02 06:23:49.225219932,5.099301764335138,silver
user_0025,2024-01-02 13:01:51.947714883,5.4696904179204715,silver
user_0019,2024-01-03 08:04:43.461164389,6.026728257708781,silver
user_0084,2024-01-07 00:28:18.532435205,6.2026929680834835,platinum
user_0001,2024-01-03 15:29:45.074902519,3.674702546671469,bronze
user_0085,2024-01-02 13:50:57.909518057,5.348973736884654,silver
user_0071,2024-01-05 06:46:49.852271117,4.529010208505537,gold
user_0069,2024-01-11 03:41:53.240087682,5.533944342436327,bronze
user_0101,2024-01-05 00:55:49.426294391,6.244246819834006,gold
user_0078,2024-01-03 00:29:08.831030543,6.177778740176296,silver
user_0109,2024-01-01 15:51:05.111323436,5.622894068917218,platinum
user_0114,2024-01-08 15:02:36.518218361,5.596406806494278,gold
user_0138,2024-01-03 19:55:53.796747216,5.036164875277707,bronze
user_0119,2024-01-03 01:07:40.165219241,5.881143582413038,gold
user_0077,2024-01-03 02:34:39.673150901,5.608292165646004,bronze
user_0073,2024-01-03 13:59:33.910610105,5.9886532717348775,silver
user_0035,2024-01-11 07:57:00.610802766,7.0081221254598915,silver
user_0089,2024-01-03 21:55:32.262399790,5.538310926260371,gold
user_0020,2024-01-05 14:11:29.530048151,5.319856009162906,bronze
user_0139,2024-01-06 09:59:54.780904940,5.418858596721273,bronze
user_0126,2024-01-05 12:14:20.308922827,6.87838828556796,gold
user_0017,2024-01-08 21:30:50.168883586,5.185064276879356,silver
user_0117,2024-01-06 16:46:16.428839433,5.577159003355687,silver
user_0017,2024-01-09 13:07:08.028834946,3.257152270456382,bronze
user_0108,2024-01-03 22:01:56.197137321,4.914195481274934,bronze
user_0013,2024-01-03 22:01:47.370742906,6.8029403039304785,gold
user_0073,2024-01-03 23:45:13.331115692,4.607842200277496,bronze
user_0098,2024-01-09 05:58:10.802810403,6.771567198403318,silver
user_0109,2024-01-01 23:04:21.839428184,5.325546065971845,platinum
user_0062,2024-01-06 13:54:09.694184102,5.206765472245136,bronze
user_0138,2024-01-03 23:12:04.419106876,5.491059542579461,gold
user_0116,2024-01-06 18:15:07.582887285,4.984922402505285,bronze
user_0031,2024-01-01 04:31:55.659201693,7.719111535766641,gold
user_0100,2024-01-05 12:46:38.443346865,7.212230869428136,gold
user_0109,2024-01-02 00:40:48.782832587,5.295785295722025,gold
user_0050,2024-01-04 23:59:38.018460597,4.5619514378530335,bronze
user_0110,2024-01-06 14:07:55.960374522,4.593335188892307,silver
user_0134,2024-01-02 08:22:26.707530066,7.759015225112184,gold
user_0122,2024-01-02 02:36:25.829103156,6.476230055589016,bronze
user_0114,2024-01-08 19:39:56.927491938,4.5183403242488005,bronze
user_0095,2024-01-02 16:33:49.159474085,4.124401837425541,bronze
user_0040,2024-01-02 07:40:27.159158934,5.517582011104072,platinum
user_0119,2024-01-03 10:07:55.641651993,6.932579678608957,gold
user_0054,2024-01-06 20:18:47.525495005,6.070494184787869,silver
user_0079,2024-01-04 08:23:35.702648014,4.099911433646115,gold
user_0047,2024-01-04 00:05:15.467150724,5.030747024694022,silver
user_0046,2024-01-03 00:04:55.976322088,6.959222941635546,silver
user_0023,2024-01-02 22:35:20.383732588,5.968989298055216,silver
user_0144,2024-01-06 03:50:26.325568862,7.403044517190474,silver
user_0022,2024-01-03 12:27:18.803103986,6.2772910124405525,bronze
user_0012,2024-01-06 14:46:16.256043820,5.209204720595416,gold
user_0140,2024-01-05 06:43:49.308418245,5.444261234317162,gold
user_0083,2024-01-06 09:53:47.831426048,5.43085003824644,bronze
user_0065,2024-01-08 13:02:55.445576461,4.467726435474581,silver
user_0110,2024-01-06 16:57:44.766695116,4.345845040194023,bronze
user_0057,2024-01-01 16:31:00.142558042,7.640365563121887,platinum
user_0019,2024-01-03 13:33:24.742597004,5.627157664968502,platinum
user_0109,2024-01-02 05:21:33.138360487,7.1226199714470555,platinum
user_0026,2024-01-09 10:07:57.159645305,4.512447265122982,bronze
user_0082,2024-01-03 05:19:47.473364300,6.108427507394545,bronze
user_0142,2024-01-06 00:36:13.045066949,6.144321282651221,bronze
user_0140,2024-01-05 17:57:04.343324653,4.401052081050092,bronze
user_0054,2024-01-07 05:34:28.505673977,5.688198726539154,bronze
user_0117,2024-01-06 22:31:40.944580690,3.7253540512518675,bronze
user_0091,2024-01-02 05:23:00.859443341,6.750258545055623,platinum
user_0071,2024-01-05 09:07:52.824311352,2.9785600181084373,bronze
user_0020,2024-01-06 04:10:36.629957295,4.202092379450577,bronze
user_0056,2024-01-03 01:19:17.771966613,6.666383780023354,gold
user_0097,2024-01-04 01:27:13.777252228,6.202829323735096,silver
user_0147,2024-01-01 18:41:05.751771575,5.582467109498244,gold
user_0000,2024-01-02 01:40:33.620055671,3.884938503847766,silver
user_0107,2024-01-05 08:21:13.784465748,6.069447244127899,gold
user_0126,2024-01-05 17:29:43.246096347,6.1123638201746315,silver
user_0142,2024-01-09 09:43:03.448243383,4.471250171513144,silver
user_0063,2024-01-04 12:27:55.749124310,5.73796778689223,gold
user_0017,2024-01-10 01:18:37.657366808,5.85104195735876,silver
user_0040,2024-01-02 19:32:08.950055080,5.141734945085444,bronze
user_0127,2024-01-05 19:40:32.004643697,6.065333968491476,silver
user_0131,2024-01-01 15:31:44.666358815,5.243916042849824,bronze
user_0095,2024-01-03 05:45:59.593151433,5.613810713415161,gold
user_0018,2024-01-03 00:13:49.391759317,3.9897175602957184,bronze
user_0018,2024-01-03 01:47:16.067497561,5.645549588797487,bronze
user_0071,2024-01-05 18:46:10.196272288,4.193475101219582,bronze
user_0088,2024-01-02 21:36:50.869485797,5.360266089663935,gold
user_0004,2024-01-02 06:13:11.226556660,5.7732381780684285,bronze
user_0102,2024-01-03 13:06:58.643699582,6.923806643370788,silver
user_0081,2024-01-02 16:32:35.595470602,6.106308989265307,gold
user_0001,2024-01-03 17:37:32.930674588,5.621909202146531,bronze
user_0014,2024-01-10 14:00:45.199667153,4.686339777928729,gold
user_0068,2024-01-04 23:29:11.242833347,5.217558347711314,bronze
user_0108,2024-01-04 10:34:05.540484681,5.117706255142974,bronze
user_0123,2024-01-03 02:45:17.267473329,7.300856308827906,silver
user_0064,2024-01-06 04:03:00.831073815,5.955724137646854,platinum
user_0044,2024-01-06 14:43:18.603109284,5.531579862319421,bronze
user_0145,2024-01-04 01:29:31.313904980,6.157489093474887,silver
user_0068,2024-01-05 15:09:25.550815253,4.94841289922468,bronze
user_0047,2024-01-04 03:48:53.501608609,4.408375675007969,silver
user_0066,2024-01-02 14:33:09.616285975,8.090700256281208,silver
user_0001,2024-01-04 08:28:15.722263165,4.717433947733154,silver
user_0045,2024-01-03 19:42:28.194645278,5.59805237756834,silver
user_0077,2024-01-03 08:24:18.448314517,5.305005207925963,bronze
user_0137,2024-01-04 09:14:15.525858362,6.444829605501447,silver
user_0110,2024-01-07 08:33:40.590160389,5.377148097038558,silver
user_0117,2024-01-07 04:04:57.781845749,5.620692515970276,silver
user_0081,2024-01-03 00:32:54.586770914,5.151512945663888,bronze
user_0016,2024-01-02 12:05:07.657737286,4.8074795002083555,silver
user_0058,2024-01-01 23:12:03.197862971,7.498278119648296,silver
user_0149,2024-01-07 02:29:47.126238732,5.341578192417557,bronze
user_0006,2024-01-05 11:58:43.707211483,5.400713180152347,bronze
user_0131,2024-01-02 06:01:23.101857515,5.201866756206657,silver
user_0102,2024-01-03 23:27:32.595855816,5.9098808746768885,gold
user_0042,2024-01-04 08:06:02.610788293,5.338136591605384,bronze
user_0116,2024-01-06 23:13:38.733400787,5.008223433349281,gold
user_0125,2024-01-02 08:43:38.546944566,5.926722053253798,silver
user_0006,2024-01-05 17:02:52.507137715,5.398462712663439,gold
user_0015,2024-01-02 21:20:48.060334375,6.9198204819850915,silver
user_0099,2024-01-05 07:55:47.164625231,4.293364806891848,silver
user_0149,2024-01-07 06:48:37.230798230,5.457353934919561,silver
user_0003,2024-01-03 15:11:30.843404508,5.721497223805202,platinum
user_0099,2024-01-05 09:30:50.939253702,6.4051994412814635,silver
user_0020,2024-01-06 20:05:56.014885263,4.096147056951619,silver
user_0097,2024-01-04 05:40:47.870892670,6.162786931657799,silver
user_0093,2024-01-01 23:51:31.278806069,7.391175628382746,gold
user_0013,2024-01-04 11:04:10.251578131,5.827877355046969,bronze
user_0102,2024-01-04 02:19:32.833666626,4.694344062334163,silver
user_0134,2024-01-02 22:25:31.858569211,5.235870432187439,silver
user_0129,2024-01-01 11:31:46.430517683,7.093830316929805,platinum
user_0004,2024-01-02 09:33:17.687201417,4.787916815271379,silver
user_0036,2024-01-02 05:55:14.845500320,6.064890953785667,silver
